datetime,open,high,low,close,volume,timestamp
2025-12-06 08:00:00+00:00,132.72,133.27,131.87,133.22,27659.829,1765008000000
2025-12-06 12:00:00+00:00,133.22,133.99,132.23,132.87,40714.873,1765022400000
2025-12-06 16:00:00+00:00,132.88,133.53,131.79,132.07,35050.37,1765036800000
2025-12-06 20:00:00+00:00,132.08,132.92,131.32,132.2,30476.03137614,1765051200000
2025-12-07 00:00:00+00:00,132.2,133.57,131.94,133.5,22131.359,1765065600000
2025-12-07 04:00:00+00:00,133.5,133.53,131.92,132.11,19406.178,1765080000000
2025-12-07 08:00:00+00:00,132.1,132.57,131.54,132.43,27182.057,1765094400000
2025-12-07 12:00:00+00:00,132.43,133.07,127.74,132.04,87391.65294551,1765108800000
2025-12-07 16:00:00+00:00,132.03,136.27,130.5,135.72,79914.03457851,1765123200000
2025-12-07 20:00:00+00:00,135.73,136.36,129.81,132.26,62508.81998572,1765137600000
2025-12-08 00:00:00+00:00,132.26,134.7,131.54,134.29,38311.21896613,1765152000000
2025-12-08 04:00:00+00:00,134.32,136.0,134.08,135.85,36499.604,1765166400000
2025-12-08 08:00:00+00:00,135.85,139.34,135.66,138.36,57551.722,1765180800000
2025-12-08 12:00:00+00:00,138.39,139.3,135.25,135.55,102013.956,1765195200000
2025-12-08 16:00:00+00:00,135.55,136.52,133.02,133.67,65749.53227943,1765209600000
2025-12-08 20:00:00+00:00,133.66,135.09,132.45,133.25,51023.04466605,1765224000000
2025-12-09 00:00:00+00:00,133.25,134.4,132.5,134.14,51855.48701486,1765238400000
2025-12-09 04:00:00+00:00,134.17,134.26,131.8,133.18,46294.8967938,1765252800000
2025-12-09 08:00:00+00:00,133.2,133.42,132.02,132.95,34695.257,1765267200000
2025-12-09 12:00:00+00:00,132.95,138.49,131.63,138.46,78894.39391723,1765281600000
2025-12-09 16:00:00+00:00,138.48,144.9,138.48,142.09,98908.76025993,1765296000000
2025-12-09 20:00:00+00:00,142.09,142.31,136.73,137.87,63240.17715067,1765310400000
2025-12-10 00:00:00+00:00,137.86,138.6,137.2,138.18,48240.33979285,1765324800000
2025-12-10 04:00:00+00:00,138.16,140.23,138.06,139.17,45166.47387995,1765339200000
2025-12-10 08:00:00+00:00,139.18,139.84,136.33,137.21,62748.71706164,1765353600000
2025-12-10 12:00:00+00:00,137.21,138.16,135.71,136.16,65807.463,1765368000000
2025-12-10 16:00:00+00:00,136.18,139.66,135.75,138.68,122614.20169914,1765382400000
2025-12-10 20:00:00+00:00,138.68,142.58,135.41,136.27,96145.9292094,1765396800000
2025-12-11 00:00:00+00:00,136.27,136.42,129.01,129.39,86744.15093228,1765411200000
2025-12-11 04:00:00+00:00,129.39,131.51,129.06,131.04,32613.19481197,1765425600000
2025-12-11 08:00:00+00:00,131.05,131.43,130.18,130.92,31716.08626325,1765440000000
2025-12-11 12:00:00+00:00,130.93,132.79,129.87,131.21,61065.75017867,1765454400000
2025-12-11 16:00:00+00:00,131.17,135.57,130.14,133.93,81693.653,1765468800000
2025-12-11 20:00:00+00:00,133.91,137.78,133.83,136.41,63502.71469298,1765483200000
2025-12-12 00:00:00+00:00,136.41,137.94,135.33,137.08,42343.63799137,1765497600000
2025-12-12 04:00:00+00:00,137.08,140.11,136.57,139.1,41392.765,1765512000000
2025-12-12 08:00:00+00:00,139.09,139.14,137.22,138.71,36302.354,1765526400000
2025-12-12 12:00:00+00:00,138.71,139.84,132.84,133.48,82082.29999912,1765540800000
2025-12-12 16:00:00+00:00,133.47,133.93,130.36,131.28,83244.56371088,1765555200000
2025-12-12 20:00:00+00:00,131.28,133.04,131.02,132.25,29967.23655366,1765569600000
2025-12-13 00:00:00+00:00,132.28,133.0,132.28,132.88,17025.045,1765584000000
2025-12-13 04:00:00+00:00,132.88,133.01,132.32,132.92,12386.48794961,1765598400000
2025-12-13 08:00:00+00:00,132.94,134.28,132.94,133.29,30941.2340273,1765612800000
2025-12-13 12:00:00+00:00,133.3,133.67,132.63,133.31,27466.426,1765627200000
2025-12-13 16:00:00+00:00,133.31,133.8,132.14,132.72,29240.95280629,1765641600000
2025-12-13 20:00:00+00:00,132.73,133.26,131.63,133.14,22418.835,1765656000000
2025-12-14 00:00:00+00:00,133.15,133.65,132.72,132.96,15889.221,1765670400000
2025-12-14 04:00:00+00:00,132.96,133.37,132.11,133.24,15008.79,1765684800000
2025-12-14 08:00:00+00:00,133.26,133.48,130.16,131.47,45104.22893075,1765699200000
2025-12-14 12:00:00+00:00,131.47,131.89,130.33,130.68,44150.66596676,1765713600000
2025-12-14 16:00:00+00:00,130.68,131.59,129.43,130.33,47138.456,1765728000000
2025-12-14 20:00:00+00:00,130.32,130.79,127.95,129.36,42670.91779398,1765742400000
2025-12-15 00:00:00+00:00,129.39,133.23,129.3,131.17,69474.50396879,1765756800000
2025-12-15 04:00:00+00:00,131.17,132.69,130.9,132.34,33755.09280796,1765771200000
2025-12-15 08:00:00+00:00,132.34,133.03,132.05,132.25,26019.113,1765785600000
2025-12-15 12:00:00+00:00,132.26,135.41,126.45,126.89,103721.76435125,1765800000000
2025-12-15 16:00:00+00:00,126.9,127.28,123.64,125.02,95150.39993244,1765814400000
2025-12-15 20:00:00+00:00,125.03,127.87,123.89,127.81,63459.18497477,1765828800000
2025-12-16 00:00:00+00:00,127.82,128.04,124.95,126.5,50247.43469537,1765843200000
2025-12-16 04:00:00+00:00,126.51,127.47,124.88,125.57,36570.78702835,1765857600000
2025-12-16 08:00:00+00:00,125.58,129.02,125.45,128.62,53656.01891182,1765872000000
2025-12-16 12:00:00+00:00,128.62,130.12,126.13,129.75,110606.96725502,1765886400000
2025-12-16 16:00:00+00:00,129.75,129.84,126.78,127.72,49697.344,1765900800000
2025-12-16 20:00:00+00:00,127.72,129.5,127.47,129.14,34182.22298824,1765915200000
2025-12-17 00:00:00+00:00,129.16,129.81,128.22,128.24,38064.79899972,1765929600000
2025-12-17 04:00:00+00:00,128.25,128.57,127.04,128.28,29654.646,1765944000000
2025-12-17 08:00:00+00:00,128.28,128.28,126.0,127.61,31969.12392137,1765958400000
2025-12-17 12:00:00+00:00,127.62,133.97,126.61,126.77,121922.67935022,1765972800000
2025-12-17 16:00:00+00:00,126.76,127.97,121.39,122.39,112823.18460311,1765987200000
2025-12-17 20:00:00+00:00,122.39,123.74,122.0,123.26,47030.83,1766001600000
2025-12-18 00:00:00+00:00,123.26,124.13,123.0,123.64,36999.22397372,1766016000000
2025-12-18 04:00:00+00:00,123.66,124.12,122.22,122.83,29952.264,1766030400000
2025-12-18 08:00:00+00:00,122.83,124.14,122.47,124.05,35488.64406055,1766044800000
2025-12-18 12:00:00+00:00,124.06,129.02,123.65,127.38,132054.96,1766059200000
2025-12-18 16:00:00+00:00,127.4,127.5,117.47,117.57,150415.035322,1766073600000
2025-12-18 20:00:00+00:00,117.55,120.19,116.91,119.62,74647.96441805,1766088000000
2025-12-19 00:00:00+00:00,119.6,122.51,117.64,121.57,71632.18450891,1766102400000
2025-12-19 04:00:00+00:00,121.57,125.32,121.35,124.44,61138.63302661,1766116800000
2025-12-19 08:00:00+00:00,124.42,125.73,123.87,125.36,38787.629,1766131200000
2025-12-19 12:00:00+00:00,125.36,127.64,124.69,125.08,109236.95745619,1766145600000
2025-12-19 16:00:00+00:00,125.07,126.96,123.61,126.25,69623.525,1766160000000
2025-12-19 20:00:00+00:00,126.25,127.86,126.1,126.27,37788.28414235,1766174400000
2025-12-20 00:00:00+00:00,126.28,126.48,125.31,126.2,28543.0,1766188800000
2025-12-20 04:00:00+00:00,126.21,126.67,125.87,126.19,17848.001,1766203200000
2025-12-20 08:00:00+00:00,126.19,126.88,125.89,126.48,19380.555,1766217600000
2025-12-20 12:00:00+00:00,126.48,126.65,125.45,126.56,29327.80898641,1766232000000
2025-12-20 16:00:00+00:00,126.59,126.69,125.74,126.05,19892.79,1766246400000
2025-12-20 20:00:00+00:00,126.05,126.52,125.63,125.81,19197.631,1766260800000
2025-12-21 00:00:00+00:00,125.8,126.1,124.69,125.25,28405.918,1766275200000
2025-12-21 04:00:00+00:00,125.24,125.53,125.08,125.29,13820.96690024,1766289600000
2025-12-21 08:00:00+00:00,125.3,126.63,124.8,125.47,32323.736,1766304000000
2025-12-21 12:00:00+00:00,125.48,126.09,123.41,125.06,63757.254,1766318400000
2025-12-21 16:00:00+00:00,125.05,126.34,124.39,125.67,29389.33374345,1766332800000
2025-12-21 20:00:00+00:00,125.68,126.29,124.71,126.03,25369.391,1766347200000
2025-12-22 00:00:00+00:00,126.03,128.53,124.52,126.01,68911.045606,1766361600000
2025-12-22 04:00:00+00:00,126.03,126.73,125.55,126.32,26543.355,1766376000000
2025-12-22 08:00:00+00:00,126.31,127.44,125.5,127.0,36773.18298783,1766390400000
2025-12-22 12:00:00+00:00,127.01,128.76,126.34,128.07,83158.62452449,1766404800000
2025-12-22 16:00:00+00:00,128.09,128.37,124.65,124.67,66641.18286413,1766419200000
2025-12-22 20:00:00+00:00,124.67,126.02,124.22,125.93,51278.229,1766433600000
2025-12-23 00:00:00+00:00,125.94,126.92,124.91,125.65,38033.748,1766448000000
2025-12-23 04:00:00+00:00,125.64,126.07,123.78,124.19,38678.512,1766462400000
2025-12-23 08:00:00+00:00,124.18,125.22,123.93,124.86,27721.678,1766476800000
2025-12-23 12:00:00+00:00,124.87,124.92,122.17,123.37,67690.66999435,1766491200000
2025-12-23 16:00:00+00:00,123.38,124.92,122.81,123.98,35222.261,1766505600000
2025-12-23 20:00:00+00:00,123.99,125.62,123.46,123.99,28569.813,1766520000000
2025-12-24 00:00:00+00:00,124.0,124.3,121.77,122.71,33761.631,1766534400000
2025-12-24 04:00:00+00:00,122.71,123.04,120.63,121.29,28860.56101119,1766548800000
2025-12-24 08:00:00+00:00,121.32,122.21,121.12,122.05,26998.043,1766563200000
2025-12-24 12:00:00+00:00,122.04,122.92,120.71,122.74,45514.709,1766577600000
2025-12-24 16:00:00+00:00,122.73,123.45,121.8,122.85,33614.609,1766592000000
2025-12-24 20:00:00+00:00,122.86,123.39,122.46,122.52,20965.54898233,1766606400000
2025-12-25 00:00:00+00:00,122.53,123.13,122.09,122.69,17124.795,1766620800000
